Domain Code,Domain,Reporter Country Code (FAO),Reporter Countries,Partner Country Code (FAO),Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","131","Malaysia","225","United Arab Emirates","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","27","","Official data"
"TM","Detailed trade matrix","131","Malaysia","225","United Arab Emirates","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","27","","Official data"
"TM","Detailed trade matrix","131","Malaysia","225","United Arab Emirates","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","25","","Official data"
"TM","Detailed trade matrix","131","Malaysia","225","United Arab Emirates","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","25","","Official data"
"TM","Detailed trade matrix","131","Malaysia","225","United Arab Emirates","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","52","","Official data"
"TM","Detailed trade matrix","131","Malaysia","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","44","","Official data"
"TM","Detailed trade matrix","131","Malaysia","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","495","","Official data"
"TM","Detailed trade matrix","131","Malaysia","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","466","","Official data"
"TM","Detailed trade matrix","131","Malaysia","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","212","","Official data"
"TM","Detailed trade matrix","131","Malaysia","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","1281","","Official data"
"TM","Detailed trade matrix","131","Malaysia","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","502","","Official data"
"TM","Detailed trade matrix","131","Malaysia","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","948","","Official data"
"TM","Detailed trade matrix","131","Malaysia","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","279","","Official data"
"TM","Detailed trade matrix","131","Malaysia","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","126","","Official data"
"TM","Detailed trade matrix","131","Malaysia","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","129","","Official data"
"TM","Detailed trade matrix","131","Malaysia","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","177","","Official data"
"TM","Detailed trade matrix","131","Malaysia","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","643","","Official data"
"TM","Detailed trade matrix","131","Malaysia","231","United States of America","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","3169","","Official data"
"TM","Detailed trade matrix","131","Malaysia","231","United States of America","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","4630","","Official data"
"TM","Detailed trade matrix","131","Malaysia","231","United States of America","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","6489","","Official data"
"TM","Detailed trade matrix","131","Malaysia","231","United States of America","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","9568","","Official data"
"TM","Detailed trade matrix","131","Malaysia","231","United States of America","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","4841","","Official data"
"TM","Detailed trade matrix","131","Malaysia","231","United States of America","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","8638","","Official data"
"TM","Detailed trade matrix","131","Malaysia","231","United States of America","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","12797","","Official data"
"TM","Detailed trade matrix","131","Malaysia","231","United States of America","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","16225","","Official data"
"TM","Detailed trade matrix","131","Malaysia","231","United States of America","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","16264","","Official data"
"TM","Detailed trade matrix","131","Malaysia","231","United States of America","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","13819","","Official data"
"TM","Detailed trade matrix","131","Malaysia","231","United States of America","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","12496","","Official data"
"TM","Detailed trade matrix","131","Malaysia","231","United States of America","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","10412","","Official data"
"TM","Detailed trade matrix","131","Malaysia","231","United States of America","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","10406","","Official data"
"TM","Detailed trade matrix","131","Malaysia","231","United States of America","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","8765","","Official data"
"TM","Detailed trade matrix","131","Malaysia","231","United States of America","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","12436","","Official data"
"TM","Detailed trade matrix","131","Malaysia","237","Viet Nam","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","185","","Official data"
"TM","Detailed trade matrix","131","Malaysia","237","Viet Nam","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","22","","Official data"
"TM","Detailed trade matrix","131","Malaysia","237","Viet Nam","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","3","","Official data"
"TM","Detailed trade matrix","131","Malaysia","237","Viet Nam","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","18","","Official data"
"TM","Detailed trade matrix","131","Malaysia","237","Viet Nam","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","100","","Official data"
"TM","Detailed trade matrix","131","Malaysia","237","Viet Nam","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","25","","Official data"
"TM","Detailed trade matrix","131","Malaysia","237","Viet Nam","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","49","","Official data"
"TM","Detailed trade matrix","131","Malaysia","237","Viet Nam","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","5","","Official data"
"TM","Detailed trade matrix","131","Malaysia","237","Viet Nam","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","163","","Official data"
"TM","Detailed trade matrix","131","Malaysia","237","Viet Nam","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","22","","Official data"
"TM","Detailed trade matrix","131","Malaysia","237","Viet Nam","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","150","","Official data"
"TM","Detailed trade matrix","131","Malaysia","237","Viet Nam","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","175","","Official data"
"TM","Detailed trade matrix","131","Malaysia","237","Viet Nam","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","107","","Official data"
"TM","Detailed trade matrix","131","Malaysia","237","Viet Nam","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","117","","Official data"
"TM","Detailed trade matrix","131","Malaysia","237","Viet Nam","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","21","","Official data"
"TM","Detailed trade matrix","131","Malaysia","181","Zimbabwe","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","0","","Official data"
"TM","Detailed trade matrix","150","Netherlands","4","Algeria","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","0","","Official data"
"TM","Detailed trade matrix","150","Netherlands","9","Argentina","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","0","","Official data"
"TM","Detailed trade matrix","150","Netherlands","11","Austria","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","217","","Official data"
"TM","Detailed trade matrix","150","Netherlands","11","Austria","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","53","","Official data"
"TM","Detailed trade matrix","150","Netherlands","11","Austria","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","146","","Official data"
"TM","Detailed trade matrix","150","Netherlands","11","Austria","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","59","","Official data"
"TM","Detailed trade matrix","150","Netherlands","11","Austria","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","75","","Official data"
"TM","Detailed trade matrix","150","Netherlands","11","Austria","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","168","","Official data"
"TM","Detailed trade matrix","150","Netherlands","11","Austria","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","238","","Official data"
"TM","Detailed trade matrix","150","Netherlands","11","Austria","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","552","","Official data"
"TM","Detailed trade matrix","150","Netherlands","11","Austria","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","24","","Official data"
"TM","Detailed trade matrix","150","Netherlands","11","Austria","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","1292","","Official data"
"TM","Detailed trade matrix","150","Netherlands","11","Austria","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","900","","Official data"
"TM","Detailed trade matrix","150","Netherlands","11","Austria","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","2219","","Official data"
"TM","Detailed trade matrix","150","Netherlands","255","Belgium","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","487092","","Official data"
"TM","Detailed trade matrix","150","Netherlands","255","Belgium","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","403288","","Official data"
"TM","Detailed trade matrix","150","Netherlands","255","Belgium","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","381676","","Official data"
"TM","Detailed trade matrix","150","Netherlands","255","Belgium","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","398310","","Official data"
"TM","Detailed trade matrix","150","Netherlands","255","Belgium","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","265790","","Official data"
"TM","Detailed trade matrix","150","Netherlands","255","Belgium","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","405265","","Official data"
"TM","Detailed trade matrix","150","Netherlands","255","Belgium","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","357473","","Official data"
"TM","Detailed trade matrix","150","Netherlands","255","Belgium","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","365499","","Official data"
"TM","Detailed trade matrix","150","Netherlands","255","Belgium","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","322899","","Official data"
"TM","Detailed trade matrix","150","Netherlands","255","Belgium","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","265109","","Official data"
"TM","Detailed trade matrix","150","Netherlands","255","Belgium","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","237761","","Official data"
"TM","Detailed trade matrix","150","Netherlands","255","Belgium","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","254363","","Official data"
"TM","Detailed trade matrix","150","Netherlands","255","Belgium","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","290456","","Official data"
"TM","Detailed trade matrix","150","Netherlands","255","Belgium","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","389431","","Official data"
"TM","Detailed trade matrix","150","Netherlands","255","Belgium","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","449721","","Official data"
"TM","Detailed trade matrix","150","Netherlands","80","Bosnia and Herzegovina","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","95","","Official data"
"TM","Detailed trade matrix","150","Netherlands","80","Bosnia and Herzegovina","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","13","","Official data"
